time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh
2024-10-17 04:15,8595.829,11330.582,1513.079,3351.085
2024-10-17 04:30,8595.901,11330.582,1513.079,3351.085
2024-10-17 04:45,8595.967,11330.582,1513.079,3351.085
2024-10-17 05:00,8596.033,11330.582,1513.079,3351.085
2024-10-17 05:15,8596.098,11330.582,1513.079,3351.085
2024-10-17 05:30,8596.142,11330.582,1513.079,3351.085
2024-10-17 05:45,8596.186,11330.582,1513.079,3351.085
2024-10-17 06:00,8596.236,11330.582,1513.079,3351.085
2024-10-17 06:15,8596.399,11330.582,1513.079,3351.085
2024-10-17 06:30,8596.510,11330.582,1513.079,3351.085
2024-10-17 06:45,8596.624,11330.582,1513.079,3351.085
2024-10-17 07:00,8596.752,11330.585,1513.079,3351.085
2024-10-17 07:15,8596.752,11330.725,1513.079,3351.085
2024-10-17 07:30,8596.752,11330.916,1513.079,3351.085
2024-10-17 07:45,8596.752,11331.032,1513.079,3351.085
2024-10-17 08:00,8596.752,11331.163,1513.079,3351.085
2024-10-17 08:15,8596.752,11331.324,1513.079,3351.085
2024-10-17 08:30,8596.752,11331.431,1513.079,3351.085
2024-10-17 08:45,8596.752,11331.551,1513.079,3351.085
2024-10-17 09:00,8596.752,11331.651,1513.079,3351.085
2024-10-17 09:15,8596.752,11331.705,1513.079,3351.085
2024-10-17 09:30,8596.752,11331.752,1513.079,3351.085
2024-10-17 09:45,8596.752,11331.798,1513.079,3351.085
2024-10-17 10:00,8596.752,11331.856,1513.079,3351.085
2024-10-17 10:15,8596.752,11331.901,1513.079,3351.085
2024-10-17 10:30,8596.752,11331.954,1513.079,3351.085
2024-10-17 10:45,8596.752,11331.971,1513.079,3351.086
2024-10-17 11:00,8596.752,11332.385,1513.079,3351.086
2024-10-17 11:15,8596.752,11332.430,1513.079,3351.086
2024-10-17 11:30,8596.752,11332.453,1513.079,3351.087
2024-10-17 11:45,8596.752,11332.577,1513.079,3351.110
2024-10-17 12:00,8596.752,11332.577,1513.079,3351.191
2024-10-17 12:15,8596.752,11332.577,1513.079,3351.325
2024-10-17 12:30,8596.752,11332.577,1513.079,3351.426
2024-10-17 12:45,8596.752,11332.577,1513.079,3351.514
2024-10-17 13:00,8596.752,11332.577,1513.079,3351.617
2024-10-17 13:15,8596.752,11332.629,1513.079,3351.651
2024-10-17 13:30,8596.752,11332.918,1513.079,3351.652
2024-10-17 13:45,8596.752,11332.989,1513.079,3351.655
2024-10-17 14:00,8596.752,11332.989,1513.079,3351.696
2024-10-17 14:15,8596.752,11332.989,1513.079,3351.751
2024-10-17 14:30,8596.752,11332.989,1513.079,3351.859
2024-10-17 14:45,8596.752,11332.989,1513.079,3351.973
2024-10-17 15:00,8596.752,11332.989,1513.079,3352.021
2024-10-17 15:15,8596.752,11332.994,1513.079,3352.043
2024-10-17 15:30,8596.752,11333.457,1513.079,3352.044
2024-10-17 15:45,8596.752,11333.742,1513.079,3352.044
2024-10-17 16:00,8596.752,11334.027,1513.079,3352.044
2024-10-17 16:15,8596.752,11334.191,1513.079,3352.044
2024-10-17 16:30,8596.752,11334.278,1513.079,3352.044
2024-10-17 16:45,8596.752,11334.416,1513.079,3352.044
2024-10-17 17:00,8596.752,11334.445,1513.079,3352.044
2024-10-17 17:15,8596.752,11334.524,1513.079,3352.044
2024-10-17 17:30,8596.752,11334.589,1513.079,3352.044
2024-10-17 17:45,8596.752,11334.840,1513.079,3352.044
2024-10-17 18:00,8596.752,11335.416,1513.079,3352.044
2024-10-17 18:15,8596.752,11336.179,1513.079,3352.044
2024-10-17 18:30,8596.752,11336.774,1513.079,3352.044
2024-10-17 18:45,8596.752,11337.384,1513.079,3352.044
2024-10-17 19:00,8596.752,11337.751,1513.079,3352.044
2024-10-17 19:15,8596.752,11338.225,1513.079,3352.044
2024-10-17 19:30,8596.752,11338.585,1513.079,3352.044
2024-10-17 19:45,8596.752,11338.791,1513.079,3352.044
2024-10-17 20:00,8596.752,11339.120,1513.079,3352.044
2024-10-17 20:15,8596.752,11339.416,1513.079,3352.044
2024-10-17 20:30,8596.752,11339.555,1513.079,3352.044
2024-10-17 20:45,8596.752,11339.703,1513.079,3352.044
2024-10-17 21:00,8596.752,11339.972,1513.079,3352.044
2024-10-17 21:15,8596.752,11340.218,1513.079,3352.044
2024-10-17 21:30,8596.752,11340.358,1513.079,3352.044
2024-10-17 21:45,8596.752,11340.500,1513.079,3352.044
2024-10-17 22:00,8596.752,11340.706,1513.079,3352.044
2024-10-17 22:15,8596.752,11340.924,1513.079,3352.044
2024-10-17 22:30,8596.752,11341.218,1513.079,3352.044
2024-10-17 22:45,8596.752,11341.402,1513.079,3352.044
2024-10-17 23:00,8596.757,11341.589,1513.079,3352.044
2024-10-17 23:15,8596.929,11341.589,1513.079,3352.044
2024-10-17 23:30,8597.074,11341.589,1513.079,3352.044
2024-10-17 23:45,8597.214,11341.589,1513.079,3352.044
2024-10-18 00:00,8597.327,11341.589,1513.079,3352.044
2024-10-18 00:15,8597.439,11341.589,1513.079,3352.044
2024-10-18 00:30,8597.544,11341.589,1513.079,3352.044
2024-10-18 00:45,8597.657,11341.589,1513.079,3352.044
2024-10-18 01:00,8597.759,11341.589,1513.079,3352.044
2024-10-18 01:15,8597.844,11341.589,1513.079,3352.044
2024-10-18 01:30,8597.915,11341.589,1513.079,3352.044
2024-10-18 01:45,8597.998,11341.589,1513.079,3352.044
2024-10-18 02:00,8598.078,11341.589,1513.079,3352.044
2024-10-18 02:15,8598.169,11341.589,1513.079,3352.044
2024-10-18 02:30,8598.257,11341.589,1513.079,3352.044
2024-10-18 02:45,8598.349,11341.589,1513.079,3352.044
2024-10-18 03:00,8598.417,11341.589,1513.079,3352.044
2024-10-18 03:15,8598.461,11341.589,1513.079,3352.044
2024-10-18 03:30,8598.511,11341.589,1513.079,3352.044
2024-10-18 03:45,8598.568,11341.589,1513.079,3352.044
2024-10-18 04:00,8598.614,11341.589,1513.079,3352.044
2024-10-18 04:15,8598.665,11341.589,1513.079,3352.044
2024-10-18 04:30,8598.737,11341.589,1513.079,3352.044
2024-10-18 04:45,8598.812,11341.589,1513.079,3352.044
2024-10-18 05:00,8598.873,11341.589,1513.079,3352.044
2024-10-18 05:15,8598.924,11341.589,1513.079,3352.044
2024-10-18 05:30,8598.977,11341.589,1513.079,3352.044
2024-10-18 05:45,8599.028,11341.589,1513.079,3352.044
2024-10-18 06:00,8599.069,11341.589,1513.079,3352.044
2024-10-18 06:15,8599.112,11341.589,1513.079,3352.044
2024-10-18 06:30,8599.183,11341.589,1513.079,3352.044
2024-10-18 06:45,8599.253,11341.589,1513.079,3352.044
2024-10-18 07:00,8599.313,11341.590,1513.079,3352.044
2024-10-18 07:15,8599.313,11341.786,1513.079,3352.044
2024-10-18 07:30,8599.313,11341.932,1513.079,3352.044
2024-10-18 07:45,8599.313,11342.025,1513.079,3352.044
2024-10-18 08:00,8599.313,11342.118,1513.079,3352.044
2024-10-18 08:15,8599.313,11342.221,1513.079,3352.044
2024-10-18 08:30,8599.313,11342.329,1513.079,3352.044
2024-10-18 08:45,8599.313,11342.432,1513.079,3352.044
2024-10-18 09:00,8599.313,11342.522,1513.079,3352.044
2024-10-18 09:15,8599.313,11342.616,1513.079,3352.044
2024-10-18 09:30,8599.313,11342.674,1513.079,3352.044
2024-10-18 09:45,8599.313,11342.708,1513.079,3352.044
2024-10-18 10:00,8599.313,11342.774,1513.079,3352.044
2024-10-18 10:15,8599.313,11342.851,1513.079,3352.044
2024-10-18 10:30,8599.313,11342.896,1513.079,3352.044
2024-10-18 10:45,8599.313,11342.948,1513.079,3352.044
2024-10-18 11:00,8599.313,11342.980,1513.079,3352.044
2024-10-18 11:15,8599.313,11342.992,1513.079,3352.045
2024-10-18 11:30,8599.313,11342.992,1513.079,3352.106
2024-10-18 11:45,8599.313,11342.994,1513.079,3352.131
2024-10-18 12:00,8599.313,11342.994,1513.079,3352.206
2024-10-18 12:15,8599.313,11343.354,1513.079,3352.224
2024-10-18 12:30,8599.313,11343.354,1513.079,3352.308
2024-10-18 12:45,8599.313,11343.356,1513.079,3352.381
2024-10-18 13:00,8599.313,11343.378,1513.079,3352.382
2024-10-18 13:15,8599.313,11343.385,1513.079,3352.403
2024-10-18 13:30,8599.313,11343.393,1513.079,3352.441
2024-10-18 13:45,8599.313,11343.483,1513.079,3352.473
2024-10-18 14:00,8599.313,11343.508,1513.079,3352.514
2024-10-18 14:15,8599.313,11343.887,1513.079,3352.532
2024-10-18 14:30,8599.313,11343.984,1513.079,3352.569
2024-10-18 14:45,8599.313,11343.984,1513.079,3352.641
2024-10-18 15:00,8599.313,11344.145,1513.079,3352.683
2024-10-18 15:15,8599.313,11344.217,1513.079,3352.685
2024-10-18 15:30,8599.313,11344.435,1513.079,3352.685
2024-10-18 15:45,8599.313,11345.174,1513.079,3352.685
2024-10-18 16:00,8599.313,11345.400,1513.079,3352.685
2024-10-18 16:15,8599.313,11345.594,1513.079,3352.685
2024-10-18 16:30,8599.313,11345.799,1513.079,3352.685
2024-10-18 16:45,8599.313,11345.934,1513.079,3352.685
2024-10-18 17:00,8599.313,11346.102,1513.079,3352.685
2024-10-18 17:15,8599.313,11346.288,1513.079,3352.685
2024-10-18 17:30,8599.313,11346.967,1513.079,3352.685
2024-10-18 17:45,8599.313,11347.685,1513.079,3352.685
2024-10-18 18:00,8599.313,11347.794,1513.079,3352.685
2024-10-18 18:15,8599.313,11347.861,1513.079,3352.685
2024-10-18 18:30,8599.313,11348.008,1513.079,3352.685
2024-10-18 18:45,8599.313,11348.317,1513.079,3352.685
2024-10-18 19:00,8599.313,11348.686,1513.079,3352.685
2024-10-18 19:15,8599.313,11349.184,1513.079,3352.685
2024-10-18 19:30,8599.313,11349.415,1513.079,3352.685
2024-10-18 19:45,8599.313,11349.552,1513.079,3352.685
2024-10-18 20:00,8599.313,11349.656,1513.079,3352.685
2024-10-18 20:15,8599.313,11349.758,1513.079,3352.685
2024-10-18 20:30,8599.313,11349.858,1513.079,3352.685
2024-10-18 20:45,8599.313,11349.952,1513.079,3352.685
2024-10-18 21:00,8599.313,11350.049,1513.079,3352.685
2024-10-18 21:15,8599.313,11350.141,1513.079,3352.685
2024-10-18 21:30,8599.313,11350.310,1513.079,3352.685
2024-10-18 21:45,8599.313,11350.417,1513.079,3352.685
2024-10-18 22:00,8599.313,11350.519,1513.079,3352.685
2024-10-18 22:15,8599.313,11350.594,1513.079,3352.685
2024-10-18 22:30,8599.313,11350.659,1513.079,3352.685
2024-10-18 22:45,8599.313,11350.708,1513.079,3352.685
2024-10-18 23:00,8599.313,11350.759,1513.079,3352.685
2024-10-18 23:15,8599.359,11350.759,1513.079,3352.685
2024-10-18 23:30,8599.393,11350.759,1513.079,3352.685
2024-10-18 23:45,8599.444,11350.759,1513.079,3352.685
2024-10-19 00:00,8599.511,11350.759,1513.079,3352.685
2024-10-19 00:15,8599.574,11350.759,1513.079,3352.685
2024-10-19 00:30,8599.631,11350.759,1513.079,3352.685
2024-10-19 00:45,8599.677,11350.759,1513.079,3352.685
2024-10-19 01:00,8599.727,11350.759,1513.079,3352.685
2024-10-19 01:15,8599.775,11350.759,1513.079,3352.685
2024-10-19 01:30,8599.826,11350.759,1513.079,3352.685
2024-10-19 01:45,8599.892,11350.759,1513.079,3352.685
2024-10-19 02:00,8599.975,11350.759,1513.079,3352.685
2024-10-19 02:15,8600.072,11350.759,1513.079,3352.685
2024-10-19 02:30,8600.160,11350.759,1513.079,3352.685
2024-10-19 02:45,8600.244,11350.759,1513.079,3352.685
2024-10-19 03:00,8600.317,11350.759,1513.079,3352.685
2024-10-19 03:15,8600.369,11350.759,1513.079,3352.685
2024-10-19 03:30,8600.408,11350.759,1513.079,3352.685
2024-10-19 03:45,8600.446,11350.759,1513.079,3352.685
2024-10-19 04:00,8600.481,11350.759,1513.079,3352.685
2024-10-19 04:15,8600.546,11350.759,1513.079,3352.685
2024-10-19 04:30,8600.607,11350.759,1513.079,3352.685
2024-10-19 04:45,8600.663,11350.759,1513.079,3352.685
2024-10-19 05:00,8600.719,11350.759,1513.079,3352.685
2024-10-19 05:15,8600.768,11350.759,1513.079,3352.685
2024-10-19 05:30,8600.810,11350.759,1513.079,3352.685
2024-10-19 05:45,8600.845,11350.759,1513.079,3352.685
2024-10-19 06:00,8600.881,11350.759,1513.079,3352.685
2024-10-19 06:15,8600.931,11350.759,1513.079,3352.685
2024-10-19 06:30,8600.987,11350.759,1513.079,3352.685
2024-10-19 06:45,8601.046,11350.759,1513.079,3352.685
2024-10-19 07:00,8601.102,11350.759,1513.079,3352.685
2024-10-19 07:15,8601.171,11350.759,1513.079,3352.685
2024-10-19 07:30,8601.212,11350.759,1513.079,3352.685
2024-10-19 07:45,8601.283,11350.759,1513.079,3352.685
2024-10-19 08:00,8601.371,11350.759,1513.079,3352.685
2024-10-19 08:15,8601.601,11350.759,1513.079,3352.685
2024-10-19 08:30,8601.701,11350.759,1513.079,3352.685
2024-10-19 08:45,8601.814,11350.759,1513.079,3352.685
2024-10-19 09:00,8601.936,11350.759,1513.079,3352.685
2024-10-19 09:15,8602.183,11350.759,1513.079,3352.685
2024-10-19 09:30,8602.393,11350.759,1513.079,3352.685
2024-10-19 09:45,8602.679,11350.759,1513.079,3352.685
2024-10-19 10:00,8603.045,11350.759,1513.079,3352.685
2024-10-19 10:15,8603.349,11350.759,1513.079,3352.685
2024-10-19 10:30,8603.721,11350.759,1513.079,3352.685
2024-10-19 10:45,8603.918,11350.759,1513.082,3352.685
2024-10-19 11:00,8603.932,11350.759,1513.083,3352.685
2024-10-19 11:15,8603.939,11350.759,1513.090,3352.685
2024-10-19 11:30,8603.939,11350.759,1513.110,3352.685
2024-10-19 11:45,8604.095,11350.759,1513.134,3352.685
2024-10-19 12:00,8604.610,11350.759,1513.139,3352.685
2024-10-19 12:15,8604.897,11350.759,1513.154,3352.685
2024-10-19 12:30,8605.061,11350.759,1513.181,3352.685
2024-10-19 12:45,8605.242,11350.759,1513.192,3352.685
2024-10-19 13:00,8605.596,11350.759,1513.192,3352.685
2024-10-19 13:15,8605.808,11350.759,1513.192,3352.685
2024-10-19 13:30,8606.059,11350.759,1513.192,3352.685
2024-10-19 13:45,8606.261,11350.759,1513.192,3352.685
2024-10-19 14:00,8606.401,11350.759,1513.192,3352.685
2024-10-19 14:15,8606.543,11350.759,1513.192,3352.685
2024-10-19 14:30,8606.665,11350.759,1513.192,3352.685
2024-10-19 14:45,8606.738,11350.759,1513.197,3352.685
2024-10-19 15:00,8606.896,11350.759,1513.200,3352.685
2024-10-19 15:15,8607.075,11350.759,1513.200,3352.685
2024-10-19 15:30,8607.198,11350.759,1513.200,3352.685
2024-10-19 15:45,8607.238,11350.759,1513.200,3352.685
2024-10-19 16:00,8607.326,11350.759,1513.200,3352.685
2024-10-19 16:15,8607.523,11350.759,1513.200,3352.685
2024-10-19 16:30,8608.096,11350.759,1513.200,3352.685
2024-10-19 16:45,8608.533,11350.759,1513.200,3352.685
2024-10-19 17:00,8609.008,11350.759,1513.200,3352.685
2024-10-19 17:15,8609.293,11350.759,1513.200,3352.685
2024-10-19 17:30,8609.324,11350.759,1513.200,3352.685
2024-10-19 17:45,8609.455,11350.759,1513.200,3352.685
2024-10-19 18:00,8609.620,11350.759,1513.200,3352.685
2024-10-19 18:15,8609.731,11350.759,1513.200,3352.685
2024-10-19 18:30,8609.862,11350.759,1513.200,3352.685
2024-10-19 18:45,8610.000,11350.759,1513.200,3352.685
2024-10-19 19:00,8610.099,11350.759,1513.200,3352.685
2024-10-19 19:15,8610.250,11350.759,1513.200,3352.685
2024-10-19 19:30,8610.395,11350.759,1513.200,3352.685
2024-10-19 19:45,8610.485,11350.759,1513.200,3352.685
2024-10-19 20:00,8610.572,11350.759,1513.200,3352.685
2024-10-19 20:15,8610.672,11350.759,1513.200,3352.685
2024-10-19 20:30,8610.798,11350.759,1513.200,3352.685
2024-10-19 20:45,8610.945,11350.759,1513.200,3352.685
2024-10-19 21:00,8611.075,11350.759,1513.200,3352.685
2024-10-19 21:15,8611.194,11350.759,1513.200,3352.685
2024-10-19 21:30,8611.559,11350.759,1513.200,3352.685
2024-10-19 21:45,8611.935,11350.759,1513.200,3352.685
2024-10-19 22:00,8612.272,11350.759,1513.200,3352.685
2024-10-19 22:15,8612.601,11350.759,1513.200,3352.685
2024-10-19 22:30,8612.964,11350.759,1513.200,3352.685
2024-10-19 22:45,8613.341,11350.759,1513.200,3352.685
2024-10-19 23:00,8613.577,11350.759,1513.200,3352.685
2024-10-19 23:15,8613.702,11350.759,1513.200,3352.685
2024-10-19 23:30,8613.801,11350.759,1513.200,3352.685
2024-10-19 23:45,8613.987,11350.759,1513.200,3352.685
2024-10-20 00:00,8614.113,11350.759,1513.200,3352.685
2024-10-20 00:15,8614.210,11350.759,1513.200,3352.685
2024-10-20 00:30,8614.299,11350.759,1513.200,3352.685
2024-10-20 00:45,8614.389,11350.759,1513.200,3352.685
2024-10-20 01:00,8614.479,11350.759,1513.200,3352.685
2024-10-20 01:15,8614.579,11350.759,1513.200,3352.685
2024-10-20 01:30,8614.670,11350.759,1513.200,3352.685
2024-10-20 01:45,8614.779,11350.759,1513.200,3352.685
2024-10-20 02:00,8614.891,11350.759,1513.200,3352.685
2024-10-20 02:15,8615.019,11350.759,1513.200,3352.685
2024-10-20 02:30,8615.144,11350.759,1513.200,3352.685
2024-10-20 02:45,8615.271,11350.759,1513.200,3352.685
2024-10-20 03:00,8615.362,11350.759,1513.200,3352.685
2024-10-20 03:15,8615.458,11350.759,1513.200,3352.685
2024-10-20 03:30,8615.537,11350.759,1513.200,3352.685
2024-10-20 03:45,8615.584,11350.759,1513.200,3352.685
2024-10-20 04:00,8615.624,11350.759,1513.200,3352.685
2024-10-20 04:15,8615.667,11350.759,1513.200,3352.685
2024-10-20 04:30,8615.719,11350.759,1513.200,3352.685
2024-10-20 04:45,8615.758,11350.759,1513.200,3352.685
2024-10-20 05:00,8615.809,11350.759,1513.200,3352.685
2024-10-20 05:15,8615.873,11350.759,1513.200,3352.685
2024-10-20 05:30,8615.944,11350.759,1513.200,3352.685
2024-10-20 05:45,8616.002,11350.759,1513.200,3352.685
2024-10-20 06:00,8616.045,11350.759,1513.200,3352.685
2024-10-20 06:15,8616.087,11350.759,1513.200,3352.685
2024-10-20 06:30,8616.137,11350.759,1513.200,3352.685
2024-10-20 06:45,8616.175,11350.759,1513.200,3352.685
2024-10-20 07:00,8616.214,11350.759,1513.200,3352.685
2024-10-20 07:15,8616.273,11350.759,1513.200,3352.685
2024-10-20 07:30,8616.343,11350.759,1513.200,3352.685
2024-10-20 07:45,8616.403,11350.759,1513.200,3352.685
2024-10-20 08:00,8616.490,11350.759,1513.200,3352.685
2024-10-20 08:15,8616.652,11350.759,1513.200,3352.685
2024-10-20 08:30,8616.736,11350.759,1513.200,3352.685
2024-10-20 08:45,8616.808,11350.759,1513.200,3352.685
2024-10-20 09:00,8616.875,11350.759,1513.200,3352.685
2024-10-20 09:15,8616.911,11350.759,1513.200,3352.685
2024-10-20 09:30,8616.957,11350.759,1513.200,3352.685
2024-10-20 09:45,8616.972,11350.759,1513.200,3352.685
2024-10-20 10:00,8617.038,11350.759,1513.200,3352.685
2024-10-20 10:15,8617.052,11350.759,1513.200,3352.685
2024-10-20 10:30,8617.066,11350.759,1513.201,3352.685
2024-10-20 10:45,8617.066,11350.759,1513.230,3352.685
2024-10-20 11:00,8617.125,11350.759,1513.250,3352.685
2024-10-20 11:15,8617.145,11350.759,1513.300,3352.685
2024-10-20 11:30,8617.193,11350.759,1513.326,3352.685
2024-10-20 11:45,8617.924,11350.759,1513.326,3352.685
2024-10-20 12:00,8618.072,11350.759,1513.348,3352.685
2024-10-20 12:15,8618.156,11350.759,1513.364,3352.685
2024-10-20 12:30,8618.205,11350.759,1513.390,3352.685
2024-10-20 12:45,8618.215,11350.759,1513.418,3352.685
2024-10-20 13:00,8618.284,11350.759,1513.434,3352.685
2024-10-20 13:15,8618.332,11350.759,1513.434,3352.685
2024-10-20 13:30,8618.370,11350.759,1513.437,3352.685
2024-10-20 13:45,8618.382,11350.759,1513.445,3352.685
2024-10-20 14:00,8618.401,11350.759,1513.446,3352.685
2024-10-20 14:15,8618.418,11350.759,1513.446,3352.685
2024-10-20 14:30,8618.419,11350.759,1513.481,3352.685
2024-10-20 14:45,8618.424,11350.759,1513.542,3352.685
2024-10-20 15:00,8618.686,11350.759,1513.542,3352.685
2024-10-20 15:15,8619.006,11350.759,1513.542,3352.685
2024-10-20 15:30,8619.816,11350.759,1513.542,3352.685
2024-10-20 15:45,8620.222,11350.759,1513.542,3352.685
2024-10-20 16:00,8620.474,11350.759,1513.542,3352.685
2024-10-20 16:15,8620.586,11350.759,1513.542,3352.685
2024-10-20 16:30,8620.756,11350.759,1513.542,3352.685
2024-10-20 16:45,8621.067,11350.759,1513.542,3352.685
2024-10-20 17:00,8621.566,11350.759,1513.542,3352.685
2024-10-20 17:15,8622.342,11350.759,1513.542,3352.685
2024-10-20 17:30,8622.619,11350.759,1513.542,3352.685
2024-10-20 17:45,8622.791,11350.759,1513.542,3352.685
2024-10-20 18:00,8622.969,11350.759,1513.542,3352.685
2024-10-20 18:15,8623.555,11350.759,1513.542,3352.685
2024-10-20 18:30,8624.421,11350.759,1513.542,3352.685
2024-10-20 18:45,8624.896,11350.759,1513.542,3352.685
2024-10-20 19:00,8625.467,11350.759,1513.542,3352.685
2024-10-20 19:15,8625.790,11350.759,1513.542,3352.685
2024-10-20 19:30,8626.325,11350.759,1513.542,3352.685
2024-10-20 19:45,8626.917,11350.759,1513.542,3352.685
2024-10-20 20:00,8627.409,11350.759,1513.542,3352.685
2024-10-20 20:15,8627.930,11350.759,1513.542,3352.685
2024-10-20 20:30,8628.201,11350.759,1513.542,3352.685
2024-10-20 20:45,8628.397,11350.759,1513.542,3352.685
2024-10-20 21:00,8628.539,11350.759,1513.542,3352.685
2024-10-20 21:15,8628.639,11350.759,1513.542,3352.685
2024-10-20 21:30,8628.797,11350.759,1513.542,3352.685
2024-10-20 21:45,8629.034,11350.759,1513.542,3352.685
2024-10-20 22:00,8629.192,11350.759,1513.542,3352.685
2024-10-20 22:15,8629.345,11350.759,1513.542,3352.685
2024-10-20 22:30,8629.511,11350.759,1513.542,3352.685
2024-10-20 22:45,8629.664,11350.759,1513.542,3352.685
2024-10-20 23:00,8629.810,11350.759,1513.542,3352.685
2024-10-20 23:15,8629.963,11350.759,1513.542,3352.685
2024-10-20 23:30,8630.124,11350.759,1513.542,3352.685
2024-10-20 23:45,8630.302,11350.759,1513.542,3352.685
2024-10-21 00:00,8630.487,11350.759,1513.542,3352.685
2024-10-21 00:15,8630.672,11350.759,1513.542,3352.685
2024-10-21 00:30,8630.840,11350.759,1513.542,3352.685
2024-10-21 00:45,8630.981,11350.759,1513.542,3352.685
2024-10-21 01:00,8631.056,11350.759,1513.542,3352.685
2024-10-21 01:15,8631.138,11350.759,1513.542,3352.685
2024-10-21 01:30,8631.217,11350.759,1513.542,3352.685
2024-10-21 01:45,8631.294,11350.759,1513.542,3352.685
2024-10-21 02:00,8631.392,11350.759,1513.542,3352.685
2024-10-21 02:15,8631.496,11350.759,1513.542,3352.685
2024-10-21 02:30,8631.595,11350.759,1513.542,3352.685
2024-10-21 02:45,8631.685,11350.759,1513.542,3352.685
2024-10-21 03:00,8631.767,11350.759,1513.542,3352.685
2024-10-21 03:15,8631.855,11350.759,1513.542,3352.685
2024-10-21 03:30,8631.931,11350.759,1513.542,3352.685
2024-10-21 03:45,8631.975,11350.759,1513.542,3352.685
2024-10-21 04:00,8632.042,11350.759,1513.542,3352.685
2024-10-21 04:15,8632.116,11350.759,1513.542,3352.685
2024-10-21 04:30,8632.175,11350.759,1513.542,3352.685
2024-10-21 04:45,8632.229,11350.759,1513.542,3352.685
2024-10-21 05:00,8632.278,11350.759,1513.542,3352.685
2024-10-21 05:15,8632.330,11350.759,1513.542,3352.685
2024-10-21 05:30,8632.367,11350.759,1513.542,3352.685
2024-10-21 05:45,8632.415,11350.759,1513.542,3352.685
2024-10-21 06:00,8632.483,11350.759,1513.542,3352.685
2024-10-21 06:15,8632.554,11350.759,1513.542,3352.685
2024-10-21 06:30,8632.640,11350.759,1513.542,3352.685
2024-10-21 06:45,8632.751,11350.759,1513.542,3352.685
2024-10-21 07:00,8632.801,11350.760,1513.542,3352.685
2024-10-21 07:15,8632.801,11350.916,1513.542,3352.685
2024-10-21 07:30,8632.801,11351.119,1513.542,3352.685
2024-10-21 07:45,8632.801,11351.234,1513.542,3352.685
2024-10-21 08:00,8632.801,11351.396,1513.542,3352.685
2024-10-21 08:15,8632.801,11351.530,1513.542,3352.685
2024-10-21 08:30,8632.801,11351.644,1513.542,3352.685
2024-10-21 08:45,8632.801,11351.743,1513.542,3352.685
2024-10-21 09:00,8632.801,11351.817,1513.542,3352.685
2024-10-21 09:15,8632.801,11351.858,1513.542,3352.685
2024-10-21 09:30,8632.801,11351.874,1513.542,3352.685
2024-10-21 09:45,8632.801,11351.930,1513.542,3352.685
2024-10-21 10:00,8632.801,11351.993,1513.542,3352.685
2024-10-21 10:15,8632.801,11352.075,1513.542,3352.685
2024-10-21 10:30,8632.801,11352.124,1513.542,3352.685
2024-10-21 10:45,8632.801,11352.155,1513.542,3352.685
2024-10-21 11:00,8632.801,11352.163,1513.542,3352.690
2024-10-21 11:15,8632.801,11352.514,1513.542,3352.699
2024-10-21 11:30,8632.801,11352.766,1513.542,3352.699
2024-10-21 11:45,8632.801,11352.975,1513.542,3352.699
2024-10-21 12:00,8632.801,11353.206,1513.542,3352.700
2024-10-21 12:15,8632.801,11353.213,1513.542,3352.707
2024-10-21 12:30,8632.801,11353.216,1513.542,3352.717
2024-10-21 12:45,8632.801,11353.216,1513.542,3352.770
2024-10-21 13:00,8632.801,11353.216,1513.542,3352.802
2024-10-21 13:15,8632.801,11353.217,1513.542,3352.825
2024-10-21 13:30,8632.801,11353.231,1513.542,3352.826
2024-10-21 13:45,8632.801,11353.249,1513.542,3352.829
2024-10-21 14:00,8632.801,11353.307,1513.542,3352.829
2024-10-21 14:15,8632.801,11353.885,1513.542,3352.829
2024-10-21 14:30,8632.801,11354.096,1513.542,3352.829
2024-10-21 14:45,8632.801,11354.409,1513.542,3352.829
2024-10-21 15:00,8632.801,11354.721,1513.542,3352.829
2024-10-21 15:15,8632.801,11354.911,1513.542,3352.829
2024-10-21 15:30,8632.801,11355.000,1513.542,3352.829
2024-10-21 15:45,8632.801,11355.294,1513.542,3352.829
2024-10-21 16:00,8632.801,11355.587,1513.542,3352.829
2024-10-21 16:15,8632.801,11355.878,1513.542,3352.829
2024-10-21 16:30,8632.801,11356.351,1513.542,3352.829
2024-10-21 16:45,8632.801,11356.587,1513.542,3352.829
2024-10-21 17:00,8632.801,11357.068,1513.542,3352.829
2024-10-21 17:15,8632.801,11357.294,1513.542,3352.829
2024-10-21 17:30,8632.801,11357.486,1513.542,3352.829
2024-10-21 17:45,8632.801,11357.791,1513.542,3352.829
2024-10-21 18:00,8632.801,11358.139,1513.542,3352.829
2024-10-21 18:15,8632.801,11358.441,1513.542,3352.829
2024-10-21 18:30,8632.801,11358.782,1513.542,3352.829
2024-10-21 18:45,8632.801,11359.236,1513.542,3352.829
2024-10-21 19:00,8632.801,11359.506,1513.542,3352.829
2024-10-21 19:15,8632.801,11359.816,1513.542,3352.829
2024-10-21 19:30,8632.801,11360.036,1513.542,3352.829
2024-10-21 19:45,8632.801,11360.245,1513.542,3352.829
2024-10-21 20:00,8632.801,11360.436,1513.542,3352.829
2024-10-21 20:15,8632.801,11360.648,1513.542,3352.829
2024-10-21 20:30,8632.801,11360.854,1513.542,3352.829
